origin,id,source_card_id,unit,domain,exam_pool,exam_command,marks,question,answer_format_hint,answer_format_steps,source
open-answer-card,derived-y9x-094-9b-explain-why-relying-on-one-crop-variety-can-be-risky,y9x-094-9b-explain-why-relying-on-one-crop-variety-can-be-risky,9B,biology,written-main,explain,3,Explain why relying on one crop variety can be risky.,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9B Plant Growth PPT slide 99 extending
open-answer-card,derived-y9x-095-9b-label-the-main-processes-in-the-carbon-cycle,y9x-095-9b-label-the-main-processes-in-the-carbon-cycle,9B,biology,written-main,identify,1,Label the main processes in the carbon cycle.,"Use the labels, diagram or question clue to name the correct item(s). Keep the answer concise.","Look carefully at the label, diagram or clue. | Name the correct item(s), part(s) or feature(s). | Use letters/names clearly if the diagram uses labels.",9B Plant Growth PPT slide 103
open-answer-card,derived-y9x-096-9b-explain-how-farming-affects-the-carbon-cycle,y9x-096-9b-explain-how-farming-affects-the-carbon-cycle,9B,biology,written-main,explain,3,Explain how farming affects the carbon cycle.,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9B Plant Growth PPT slide 103 extending
open-answer-card,derived-y9x-097-9b-give-advantages-and-disadvantages-of-clearing-land-for-farming,y9x-097-9b-give-advantages-and-disadvantages-of-clearing-land-for-farming,9B,biology,written-recall,state,1,Give advantages and disadvantages of clearing land for farming.,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9B Plant Growth PPT slide 105
open-answer-card,derived-y9x-098-9b-give-advantages-and-disadvantages-of-insecticides-and-herbicides,y9x-098-9b-give-advantages-and-disadvantages-of-insecticides-and-herbicides,9B,biology,written-recall,state,1,Give advantages and disadvantages of insecticides and herbicides.,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9B Plant Growth PPT slide 105
open-answer-card,derived-y9x-099-9b-give-advantages-and-disadvantages-of-fertilisers,y9x-099-9b-give-advantages-and-disadvantages-of-fertilisers,9B,biology,written-recall,state,1,Give advantages and disadvantages of fertilisers.,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9B Plant Growth PPT slide 105
open-answer-card,derived-y9x-100-9b-explain-why-changing-from-wheat-to-rapeseed-after-many-years-may-reduce-yield,y9x-100-9b-explain-why-changing-from-wheat-to-rapeseed-after-many-years-may-reduce-yield,9B,biology,written-main,explain,3,Explain why changing from wheat to rapeseed after many years may reduce yield.,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9B Plant Growth PPT slide 105 extending
open-answer-card,derived-y9x-101-9j-state-where-electrons-are-found-in-an-atom,y9x-101-9j-state-where-electrons-are-found-in-an-atom,9J,physics,written-recall,state,1,State where electrons are found in an atom.,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9Jb Static Electricity PPT slide 9 progress check
open-answer-card,derived-y9x-102-9j-describe-the-dangers-of-static-electricity,y9x-102-9j-describe-the-dangers-of-static-electricity,9J,physics,written-main,describe,2,Describe the dangers of static electricity.,"Say what happens, what changes, or what is shown. Use short linked points and include values or labels if given.","Give one clear feature, step or change. | Add another linked feature, step or comparison. | Use values, labels or context from the question where useful.",9Jb Static Electricity PPT slide 9 progress check
open-answer-card,derived-y9x-103-9j-explain-why-only-negative-charges-transfer-onto-an-insulating-material,y9x-103-9j-explain-why-only-negative-charges-transfer-onto-an-insulating-material,9J,physics,written-main,explain,3,Explain why only negative charges transfer onto an insulating material.,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9Jb Static Electricity PPT slide 9 progress check
open-answer-card,derived-y9x-104-9j-explain-why-a-rubbed-polythene-rod-has-an-overall-negative-charge,y9x-104-9j-explain-why-a-rubbed-polythene-rod-has-an-overall-negative-charge,9J,physics,written-main,explain,3,Explain why a rubbed polythene rod has an overall negative charge.,"Make the point, give the reason, then link it to the result. Use because/so and the key science term.","Make the science point. | Use because/so to link cause and effect. | Add the result, consequence or application.",9Jb Static Electricity PPT slide 9 progress check
open-answer-card,derived-y9x-105-9j-describe-how-charged-objects-attract-or-repel-each-other,y9x-105-9j-describe-how-charged-objects-attract-or-repel-each-other,9J,physics,written-main,describe,2,Describe how charged objects attract or repel each other.,"Say what happens, what changes, or what is shown. Use short linked points and include values or labels if given.","Give one clear feature, step or change. | Add another linked feature, step or comparison. | Use values, labels or context from the question where useful.",9Jb Static Electricity PPT slides 8 and 10
open-answer-card,derived-y9x-106-9j-describe-a-fair-investigation-of-forces-between-charged-rods,y9x-106-9j-describe-a-fair-investigation-of-forces-between-charged-rods,9J,physics,written-main,describe,2,Describe a fair investigation of forces between charged rods.,"Say what happens, what changes, or what is shown. Use short linked points and include values or labels if given.","Give one clear feature, step or change. | Add another linked feature, step or comparison. | Use values, labels or context from the question where useful.",9Jb Static Electricity PPT slide 12
open-answer-card,derived-y9x-107-9j-state-three-materials-that-have-high-resistance,y9x-107-9j-state-three-materials-that-have-high-resistance,9J,physics,written-recall,state,1,State three materials that have high resistance.,"Give the exact fact, term, equation or short list. Keep it short and use the science key words.","Find the exact fact the question is asking for. | Write the key word, equation or short list. | Do not add a long explanation unless the question asks for it.",9Jd Resistance PPT slide 9 progress check
